fight_id,f_1,f_2,winner,weight_class,result,finish_round,finish_time,knockdownsA,total_strikes_attA,total_strikes_succA,sig_strikes_attA,sig_strikes_succA,takedown_attA,takedown_succA,submission_attA,reversalsA,ctrl_timeA,wins decA,wins subA,wins koA,knockdownsB,total_strikes_attB,total_strikes_succB,sig_strikes_attB,sig_strikes_succB,takedown_attB,takedown_succB,submission_attB,reversalsB,ctrl_timeB,wins decB,wins subB,wins koB
6543,3485.0,1108.0,1,2,2,0,72,0.0,0.12722222222222224,0.052222222222222225,0.12388888888888888,0.048888888888888885,0.002777777777777778,0.002777777777777778,0.0,0.0,0.075,1,0,0,0.0,0.185,0.07111111111111111,0.1811111111111111,0.06722222222222222,0.007222222222222222,0.0044444444444444444,0.0005555555555555556,0.0,0.11444444444444445,1,0,0
6541,115.0,559.0,1,1,2,0,59,0.0,0.14689893748455646,0.04747343711391154,0.14689893748455646,0.04747343711391154,0.0017605633802816902,0.0017605633802816902,0.0,0.0,0.02112676056338028,0,0,0,0.0,0.13310874704491726,0.05119385342789598,0.11699763593380613,0.03730496453900709,0.023498817966903073,0.0005555555555555556,0.0,0.0005555555555555556,0.20471631205673757,0,0,0
6540,2618.0,114.0,0,5,2,1,530,0.0,0.28707865168539326,0.1789825218476904,0.22465043695380774,0.12655430711610488,0.00784019975031211,0.0011111111111111111,0.0005555555555555556,0.0,0.18555555555555556,1,0,0,0.0,0.19354218880534668,0.10308270676691729,0.1685421888053467,0.08252715121136173,0.010839598997493734,0.004586466165413534,0.0,0.0005555555555555556,0.28156223893066,0,0,0
6539,3193.0,3294.0,0,5,2,0,73,0.0,0.11055555555555555,0.07055555555555555,0.058888888888888886,0.025555555555555554,0.006666666666666667,0.0033333333333333335,0.0011111111111111111,0.0005555555555555556,0.4622222222222222,1,0,0,0.0,0.16444444444444445,0.09166666666666667,0.11333333333333334,0.05111111111111111,0.0077777777777777776,0.0011111111111111111,0.0005555555555555556,0.0005555555555555556,0.4294444444444444,1,0,0
6535,1810.0,3002.0,0,4,2,1,288,0.0005555555555555556,0.17278846153846153,0.0773076923076923,0.14952991452991454,0.05682692307692308,0.0011111111111111111,0.0005555555555555556,0.0,0.0,0.1654273504273504,1,0,0,0.005017921146953405,0.17777777777777778,0.11218637992831541,0.17777777777777778,0.11218637992831541,0.0,0.0,0.0,0.0,0.011827956989247313,0,0,2
6533,3340.0,3471.0,0,2,0,2,900,0.0,0.11921424186617557,0.06490791896869244,0.09645181092694904,0.046019030079803555,0.0046992019643953345,0.0,0.0005555555555555556,0.0,0.01603437691835482,1,0,0,0.006339473298480481,0.27786192407289784,0.11718864513607269,0.2655982801583036,0.10610983534470123,0.0,0.0,0.0,0.0,0.03323642937411443,0,0,1
6531,1885.0,4027.0,1,5,0,2,900,0.0,0.21666666666666667,0.15222222222222223,0.10166666666666667,0.059444444444444446,0.022222222222222223,0.0077777777777777776,0.0011111111111111111,0.0,0.6988888888888889,2,0,0,0.0019230769230769232,0.2563885267275098,0.16245110821382008,0.2542698826597132,0.16033246414602348,0.008279009126466754,0.0,0.004041720990873533,0.0,0.12275097783572361,0,1,0
6530,3306.0,2286.0,1,1,0,2,900,0.004132231404958678,0.40392561983471076,0.1607142857142857,0.3795749704840614,0.13961038961038963,0.0016233766233766235,0.0016233766233766235,0.0,0.0,0.05962219598583235,0,0,1,0.0005555555555555556,0.17055555555555557,0.11722222222222223,0.06777777777777778,0.035,0.0038888888888888888,0.0016666666666666668,0.0,0.0,0.4488888888888889,1,0,0
6526,2464.0,3046.0,1,2,0,2,900,0.022727272727272728,0.1859090909090909,0.06328282828282827,0.18424242424242426,0.06161616161616162,0.0022222222222222222,0.0005555555555555556,0.0,0.0,0.03439393939393939,0,0,1,0.0,0.24388888888888888,0.16055555555555556,0.13333333333333333,0.06722222222222222,0.007222222222222222,0.005,0.0011111111111111111,0.0,0.3238888888888889,2,0,0
6523,1372.0,4090.0,0,0,2,0,61,0.0,0.18245696400625977,0.08113458528951487,0.174679186228482,0.0755790297339593,0.0038888888888888888,0.0005555555555555556,0.0,0.0,0.014444444444444444,1,0,0,0.0,0.1748611111111111,0.07625,0.17319444444444443,0.07458333333333333,0.0022222222222222222,0.0,0.0005555555555555556,0.0,0.025,1,0,0
6520,611.0,3319.0,0,3,0,2,900,0.0,0.13777777777777778,0.09055555555555556,0.06166666666666666,0.03166666666666667,0.0061111111111111106,0.002777777777777778,0.0,0.0,0.5144444444444445,1,0,0,0.0,0.1461111111111111,0.08777777777777779,0.08388888888888889,0.03944444444444444,0.007222222222222222,0.0033333333333333335,0.0005555555555555556,0.0005555555555555556,0.5766666666666667,1,0,0
6517,1567.0,2734.0,1,1,2,0,68,0.0,0.2304301075268817,0.11037634408602151,0.1578494623655914,0.04980286738351254,0.013727598566308244,0.004336917562724014,0.005394265232974911,0.0,0.5233333333333333,0,1,0,0.0019230769230769232,0.2214102564102564,0.12128205128205129,0.18576923076923077,0.09478632478632479,0.01987179487179487,0.008034188034188035,0.0,0.0,0.662991452991453,1,0,0
6512,1183.0,1257.0,1,4,0,2,900,0.0,0.2777777777777778,0.11833333333333335,0.2772222222222222,0.11777777777777779,0.003333333333333333,0.0005555555555555556,0.0,0.0,0.012777777777777779,1,0,0,0.0,0.21611111111111111,0.12611111111111112,0.19777777777777777,0.11055555555555556,0.005555555555555556,0.0022222222222222222,0.0011111111111111111,0.0,0.11722222222222223,2,0,0
6509,3985.0,1319.0,1,5,0,2,900,0.0,0.11590097869890617,0.06999424294761082,0.07478986758779504,0.03221646516983305,0.004812895797351756,0.0,0.0,0.0005555555555555556,0.2772222222222222,1,0,0,0.0,0.23118883131836498,0.12031375935521013,0.22174726540011513,0.11198330454807137,0.002777777777777778,0.0011111111111111111,0.0011111111111111111,0.0,0.16478698906160044,1,0,0
6506,1747.0,1612.0,0,3,2,1,370,0.005,0.39282157676348545,0.287448132780083,0.33782157676348545,0.237448132780083,0.0,0.0,0.0,0.0,0.28,0,0,1,0.0,0.13309636650868878,0.07310163243812533,0.10962085308056872,0.05255134281200632,0.0011111111111111111,0.0011111111111111111,0.0,0.002369668246445498,0.07084518167456556,1,0,0
6505,1613.0,1836.0,1,1,0,2,900,0.004098360655737705,0.3182513661202186,0.1573224043715847,0.3097085610200364,0.15287795992714026,0.0022222222222222222,0.0005555555555555556,0.0,0.0,0.022222222222222223,1,0,1,0.0,0.18611111111111112,0.09333333333333334,0.18444444444444447,0.09222222222222223,0.0,0.0,0.0,0.0,0.0,2,0,0
6504,2511.0,3431.0,0,2,2,2,540,0.0,0.2052014652014652,0.12862026862026862,0.14103174603174604,0.06942002442002443,0.00993894993894994,0.0016666666666666668,0.0029426129426129424,0.0005555555555555556,0.13751526251526253,0,1,0,0.0,0.19055555555555553,0.09666666666666666,0.15444444444444444,0.06611111111111112,0.009444444444444445,0.0016666666666666666,0.0,0.0,0.22944444444444445,1,0,0
6501,579.0,3324.0,0,6,1,0,142,0.013177222846280135,0.25330510671390305,0.14335090296379505,0.244102652726173,0.13414844897606498,0.006134969325153374,0.006134969325153374,0.0,0.0,0.4167026700077767,0,0,1,0.0005555555555555556,0.14616473616473616,0.07234663234663236,0.1256091806091806,0.05679107679107679,0.006666666666666667,0.0044444444444444444,0.0,0.0,0.29333333333333333,1,0,0
6500,2737.0,621.0,0,1,2,2,147,0.0,0.25222222222222224,0.10722222222222222,0.245,0.10055555555555555,0.0016666666666666666,0.0005555555555555556,0.0,0.0,0.06888888888888889,0,0,0,0.0,0.36818457802064364,0.21278081360048573,0.3459623557984214,0.20352155434122648,0.007407407407407408,0.005555555555555556,0.0,0.0,0.12777777777777777,0,0,1
6495,1298.0,2364.0,1,3,2,1,404,0.0,0.09824324324324324,0.04138138138138138,0.08487987987987988,0.029324324324324323,0.006336336336336337,0.0005555555555555556,0.0,0.0,0.06698198198198198,0,0,0,0.0,0.6866666666666666,0.3188888888888889,0.6699999999999999,0.3022222222222222,0.0,0.0,0.0,0.0,0.31166666666666665,0,0,0
6492,1230.0,1803.0,0,5,1,0,76,0.0,0.17840059246309248,0.12503035159285159,0.1288850038850039,0.0818885975135975,0.012474504662004662,0.005803224553224553,0.004364559052059052,0.0005827505827505828,0.7349820318570318,0,1,1,0.0,0.12444444444444444,0.08,0.04722222222222222,0.02388888888888889,0.017222222222222222,0.008333333333333333,0.0005555555555555556,0.0016666666666666666,0.6033333333333333,2,0,0
6489,3017.0,3493.0,1,3,2,1,34,0.0,0.06,0.035,0.042222222222222223,0.01888888888888889,0.0,0.0,0.0005555555555555556,0.0,0.005555555555555556,0,0,0,0.0033333333333333335,0.21666666666666667,0.11444444444444443,0.2161111111111111,0.11388888888888889,0.0033333333333333335,0.0005555555555555556,0.0,0.0,0.03166666666666666,0,0,1
6488,898.0,925.0,0,6,0,2,900,0.0,0.1271477401043733,0.06249427777947325,0.11771752067629017,0.056375316629535814,0.008278145695364239,0.0016556291390728477,0.0,0.0,0.11920529801324503,0,0,0,0.0,0.12490740740740741,0.07226851851851852,0.08962962962962963,0.04157407407407407,0.0022222222222222222,0.0011111111111111111,0.0,0.0,0.21870370370370368,1,0,0
6487,3654.0,125.0,0,4,0,2,900,0.0029411764705882353,0.2463725490196078,0.1326470588235294,0.2246732026143791,0.11094771241830065,0.0005555555555555556,0.0,0.0029411764705882353,0.0,0.24745098039215685,1,1,0,0.002688172043010753,0.548673835125448,0.22462365591397848,0.49659498207885305,0.18227598566308242,0.002688172043010753,0.0,0.0,0.0,0.1918100358422939,1,0,1
6486,358.0,1004.0,0,4,0,2,900,0.0,0.13833333333333334,0.06222222222222222,0.11,0.04166666666666667,0.0022222222222222222,0.0005555555555555556,0.0,0.0,0.18055555555555555,1,0,0,0.0008503401360544217,0.11448979591836735,0.05904761904761904,0.10409297052154196,0.0503514739229025,0.00846938775510204,0.0014058956916099773,0.0,0.0,0.2059750566893424,1,0,1
6484,782.0,927.0,1,0,1,0,134,0.0,0.2511846087332469,0.11531560743623,0.22005620406398618,0.0861327280587981,0.0019455252918287938,0.0,0.0,0.0,0.0,1,0,0,0.0,0.2829874213836478,0.10867924528301887,0.21720125786163522,0.06231656184486373,0.0023584905660377358,0.0023584905660377358,0.0016666666666666668,0.0005555555555555556,0.07609014675052411,1,0,0
6483,2431.0,971.0,0,7,0,2,900,0.0,0.11833333333333332,0.07333333333333333,0.09055555555555556,0.04777777777777778,0.005,0.0022222222222222222,0.0005555555555555556,0.0,0.14888888888888888,0,0,0,0.0,0.5016666666666667,0.3109722222222222,0.3894444444444444,0.22652777777777777,0.0022222222222222222,0.0016666666666666668,0.0,0.0,0.47,1,0,1
6476,3942.0,3421.0,0,7,0,2,900,0.0,0.17388888888888887,0.08611111111111111,0.16944444444444445,0.08166666666666667,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.3273439878234399,0.14071537290715372,0.3239193302891933,0.14071537290715372,0.003980213089802131,0.003424657534246575,0.003424657534246575,0.0,0.22945205479452055,0,1,0
6474,3279.0,2773.0,0,3,1,2,753,0.0,0.20623165654221556,0.14894887720974676,0.10294519145450823,0.06390633176347463,0.014899438036083998,0.005659454417218392,0.00510204081632653,0.0,1.0811634018155758,0,1,1,0.0,0.1738888888888889,0.12277777777777776,0.12055555555555555,0.07388888888888889,0.005,0.0016666666666666666,0.0,0.0005555555555555556,0.34111111111111114,2,0,0
6473,3415.0,3103.0,1,2,0,2,900,0.0,0.19277777777777777,0.1322222222222222,0.09722222222222222,0.04611111111111111,0.003888888888888889,0.0005555555555555556,0.0005555555555555556,0.0,0.23500000000000001,1,0,0,0.0,0.25219298245614036,0.16915869218500798,0.10486443381180224,0.029505582137161084,0.009768740031897927,0.0010964912280701754,0.0,0.0021929824561403508,0.19846491228070176,0,0,1
6472,1741.0,2322.0,1,5,0,2,900,0.0,0.1771724564477889,0.10723980345668832,0.14903961790880665,0.08369412088100883,0.023872109404528743,0.00781706353296911,0.00510256674569632,0.0,0.307794729065732,0,2,0,0.0,0.17277777777777775,0.051666666666666666,0.16166666666666665,0.043333333333333335,0.0022222222222222222,0.0005555555555555556,0.0,0.0,0.024444444444444446,1,0,0
6471,731.0,962.0,1,7,1,0,131,0.0,0.19877473363774734,0.10146879756468798,0.1965525114155251,0.09924657534246575,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.28842529672918366,0.20480202953701188,0.20480202953701188,0.131521246715593,0.016440155839449126,0.009545166258947177,0.0,0.0,1.2197653347830026,1,0,1
6465,2702.0,1152.0,1,3,1,0,181,0.0,0.3862962962962963,0.194320987654321,0.27209876543209877,0.09555555555555556,0.021604938271604937,0.006172839506172839,0.0030864197530864196,0.0,0.39814814814814814,0,1,0,0.0,0.13929539295392954,0.0979810298102981,0.07361788617886178,0.04607046070460705,0.00872628726287263,0.003035230352303523,0.0008130081300813008,0.0,0.6428319783197832,1,1,0
6463,2320.0,287.0,0,2,1,0,152,0.0012300123001230013,0.2891881918819188,0.1620541205412054,0.2619680196801968,0.1413017630176302,0.0017261172611726119,0.0,0.0,0.0,0.19052275522755227,1,0,1,0.0,0.17333333333333334,0.08166666666666667,0.1638888888888889,0.07444444444444445,0.0016666666666666666,0.0011111111111111111,0.0,0.0,0.027777777777777776,1,0,0
6461,2736.0,2242.0,1,4,2,1,510,0.0,0.16944444444444445,0.051666666666666666,0.16055555555555556,0.04444444444444444,0.0011111111111111111,0.0011111111111111111,0.0,0.0,0.02,1,0,0,0.0005555555555555556,0.20555555555555555,0.13777777777777778,0.11111111111111112,0.04722222222222222,0.0033333333333333335,0.0005555555555555556,0.0,0.0,0.03777777777777778,1,0,0
6460,1280.0,240.0,0,6,2,0,295,0.0028735632183908046,0.2272788024592355,0.16827051590483827,0.20502539427960437,0.14601710772520718,0.01537022186581128,0.0,0.0067495322106388665,0.0,0.3859262229350441,0,0,0,0.0,0.4872939560439561,0.19665750915750915,0.4872939560439561,0.19665750915750915,0.010874542124542124,0.004464285714285714,0.0,0.0,0.022321428571428572,0,0,0
6457,2005.0,1173.0,0,6,0,2,900,0.0,0.10779503105590063,0.04141131815044859,0.10779503105590063,0.04141131815044859,0.0,0.0,0.0,0.0,0.0038888888888888888,0,0,0,0.004464285714285714,0.5374007936507936,0.3261904761904762,0.5307142857142857,0.3200595238095238,0.0011111111111111111,0.0,0.0,0.0,0.002777777777777778,1,0,1
6449,2197.0,3448.0,1,7,2,2,603,0.0005555555555555556,0.12111111111111111,0.06333333333333334,0.09944444444444445,0.042222222222222223,0.007222222222222222,0.0022222222222222222,0.0,0.0005555555555555556,0.11111111111111112,1,0,0,0.0,0.18222222222222223,0.13,0.09777777777777777,0.056666666666666664,0.008888888888888889,0.0011111111111111111,0.0,0.0,0.15333333333333332,1,0,0
6446,953.0,2869.0,1,3,1,1,580,0.0,0.13,0.05944444444444444,0.12555555555555556,0.05611111111111111,0.0022222222222222222,0.0005555555555555556,0.0005555555555555556,0.0,0.042222222222222223,0,0,0,0.0,0.1572222222222222,0.08055555555555556,0.13166666666666665,0.059444444444444446,0.013333333333333334,0.006666666666666666,0.0005555555555555556,0.0,0.40166666666666667,1,0,0
6439,3476.0,3616.0,0,4,0,2,900,0.029411764705882353,0.3346338535414166,0.2656062424969988,0.24024609843937578,0.18142256902761106,0.00510204081632653,0.002551020408163265,0.007653061224489796,0.0,0.5205582232893157,0,1,1,0.003246753246753247,0.1251948051948052,0.10156565656565657,0.07583694083694084,0.05831890331890332,0.0033333333333333335,0.0016666666666666668,0.0,0.0,0.2535425685425685,1,0,1
6437,1209.0,1925.0,1,3,0,2,900,0.0,0.17277777777777778,0.1,0.13222222222222224,0.06222222222222222,0.005,0.0016666666666666668,0.0,0.0,0.30166666666666664,2,0,0,0.0,0.1461111111111111,0.06722222222222222,0.1388888888888889,0.06277777777777778,0.007222222222222223,0.0044444444444444444,0.0,0.0,0.2972222222222223,2,0,0
6432,1404.0,289.0,0,7,1,0,219,0.0,0.13782608695652174,0.08053140096618357,0.11070048309178744,0.05451690821256039,0.005458937198067633,0.0005555555555555556,0.0005555555555555556,0.0,0.22157004830917876,0,0,0,0.0,0.13294071456615625,0.07345111896348645,0.1069846878680801,0.050372987828818216,0.0,0.0,0.0,0.0,0.09111111111111111,0,0,0
6427,3865.0,3661.0,0,4,0,2,900,0.0,0.2338888888888889,0.13777777777777778,0.18333333333333335,0.08777777777777777,0.0005555555555555556,0.0,0.0,0.0005555555555555556,0.03777777777777778,1,0,0,0.0013736263736263737,0.1003174603174603,0.061764346764346764,0.08786324786324787,0.05264346764346764,0.0033333333333333335,0.0005555555555555556,0.0,0.0,0.20333333333333334,0,0,1
6426,2283.0,3924.0,0,0,0,2,900,0.006670039632346741,0.156227337886837,0.09280715068724177,0.13927818534446412,0.07924782865334346,0.0,0.0,0.0,0.0,0.016620288388565645,0,0,2,0.0,0.09611111111111112,0.06388888888888888,0.0838888888888889,0.055,0.011666666666666667,0.0038888888888888888,0.0,0.0005555555555555556,0.33944444444444444,2,0,0
6425,1915.0,2721.0,0,4,0,2,900,0.0,0.1988888888888889,0.11388888888888889,0.14555555555555555,0.065,0.009444444444444445,0.003333333333333333,0.0,0.0,0.33166666666666667,2,0,0,0.0041269841269841265,0.19611111111111112,0.11349206349206349,0.195,0.11238095238095239,0.0041269841269841265,0.0005555555555555556,0.0,0.0,0.13944444444444445,1,0,1
6422,3306.0,2685.0,1,1,2,1,308,0.014132231404958678,0.37074380165289256,0.1709090909090909,0.36074380165289255,0.16090909090909092,0.0,0.0,0.0,0.0,0.06066115702479339,0,0,2,0.0018726591760299626,0.1796816479400749,0.12006866416978776,0.16801498127340825,0.10951310861423222,0.0016666666666666668,0.0,0.0,0.0,0.058426966292134834,1,0,1
6419,1478.0,3135.0,0,0,0,2,900,0.0,0.1711111111111111,0.11333333333333334,0.11722222222222223,0.0661111111111111,0.005555555555555556,0.0016666666666666666,0.0005555555555555556,0.0,0.155,2,0,0,0.0,0.1831159420289855,0.07094202898550725,0.18256038647342995,0.07038647342995169,0.0005555555555555556,0.0,0.0036231884057971015,0.0,0.08555555555555555,1,1,0
6416,4028.0,2512.0,0,2,2,0,153,0.0005555555555555556,0.1138888888888889,0.052222222222222225,0.10666666666666666,0.04666666666666667,0.0033333333333333335,0.0011111111111111111,0.0,0.0,0.21666666666666667,2,0,0,0.0,0.24155172413793102,0.1638505747126437,0.12982758620689655,0.054348659003831415,0.0038888888888888888,0.0016666666666666668,0.0,0.0,0.23555555555555555,1,0,0
6414,1496.0,807.0,0,4,0,2,900,0.0,0.04611111111111112,0.029444444444444443,0.03,0.01611111111111111,0.003333333333333333,0.0016666666666666668,0.0,0.0,0.3061111111111111,0,0,0,0.010416666666666666,0.2728544776119403,0.20149253731343283,0.2728544776119403,0.20149253731343283,0.0,0.0,0.0,0.0,0.11644900497512438,0,0,1
6412,2583.0,380.0,1,3,2,1,134,0.0029940119760479044,0.1753900957209668,0.09127365706543117,0.16053476987630577,0.07824314873901832,0.0,0.0,0.0,0.0,0.02226932995323222,0,0,1,0.0031645569620253164,0.2582807744894809,0.1294601508402064,0.25511621752745556,0.1294601508402064,0.0,0.0,0.0,0.0,0.1488664931857275,0,0,2
6411,3989.0,2708.0,0,2,1,0,57,0.0,0.3168253968253968,0.22817460317460317,0.13436507936507935,0.08253968253968254,0.13,0.09206349206349207,0.0,0.0,4.602777777777778,0,0,0,0.0,0.08055555555555555,0.03277777777777778,0.07166666666666667,0.028888888888888888,0.019444444444444445,0.005,0.0005555555555555556,0.0,0.17333333333333334,0,0,0
6410,1291.0,4102.0,0,7,2,0,243,0.011392551468887346,0.3420078649086282,0.20894055054360397,0.3381910710154985,0.20512375665047422,0.0,0.0,0.0,0.0,0.06101087207957437,0,0,2,0.0,0.20384354318683184,0.07455879857458,0.20384354318683184,0.07455879857458,0.0,0.0,0.0,0.0,0.0,0,0,0
6409,3362.0,2163.0,0,6,1,0,237,0.0,0.2993308434484905,0.24317226890756302,0.17101423902894491,0.1302034702769997,0.013460939931528165,0.004629629629629629,0.012605042016806723,0.0011574074074074073,0.2741791160908808,0,0,2,0.0,0.15555555555555556,0.10333333333333333,0.09888888888888889,0.051111111111111114,0.0077777777777777776,0.0022222222222222222,0.0,0.0005555555555555556,0.43555555555555553,1,0,0
6408,715.0,301.0,0,1,0,2,900,0.0,0.14,0.08944444444444444,0.11777777777777779,0.07111111111111111,0.011666666666666665,0.0044444444444444444,0.0005555555555555556,0.0005555555555555556,0.32499999999999996,2,0,0,0.0,0.18833333333333335,0.10666666666666666,0.14777777777777779,0.07333333333333333,0.006666666666666667,0.0022222222222222222,0.0,0.0,0.40055555555555555,2,0,0
6404,606.0,1620.0,0,1,2,0,126,0.002631578947368421,0.35663742690058475,0.14616959064327484,0.35330409356725145,0.14339181286549707,0.0016666666666666668,0.0,0.0,0.0,0.011111111111111112,1,0,1,0.0009433962264150943,0.0814687058432383,0.05850718975978722,0.06794115202393816,0.047182279112293245,0.006607929515418502,0.004405286343612335,0.0,0.0,0.3609010057351841,0,0,0
6403,37.0,3591.0,0,2,0,2,900,0.0,0.18944444444444444,0.09388888888888888,0.1488888888888889,0.06666666666666667,0.0005555555555555556,0.0,0.0011111111111111111,0.0005555555555555556,0.22666666666666668,1,0,0,0.0,0.15253027909426015,0.11786993154291732,0.1136071616640337,0.08116903633491311,0.0005555555555555556,0.0005555555555555556,0.0017403896787783046,0.0005555555555555556,0.18250131648235912,1,1,0
6402,1013.0,935.0,1,6,2,1,50,0.0,0.07180637077095561,0.0332058299808745,0.054857218228582735,0.017951592692738903,0.0,0.0,0.0,0.0,0.03696498054474708,0,0,0,0.0016666666666666668,0.2361111111111111,0.09111111111111111,0.23555555555555555,0.09055555555555556,0.0,0.0,0.0,0.0,0.0,0,0,1
6401,3200.0,1760.0,0,3,2,0,197,0.0,0.13734822451317297,0.06738831615120275,0.12769759450171822,0.057737686139747994,0.002777777777777778,0.0005555555555555556,0.0,0.0005555555555555556,0.05672966781214203,0,0,0,0.07142857142857142,0.5610687022900763,0.40676117775354415,0.37241003271537626,0.29716466739367503,0.0,0.0,0.003816793893129771,0.0,0.46946564885496184,0,1,1
6389,3863.0,1662.0,1,2,0,2,900,0.003304093567251462,0.46163742690058485,0.2338011695906433,0.45997076023391814,0.23269005847953217,0.0,0.0,0.0005555555555555556,0.0,0.05444444444444444,1,0,1,0.0,0.11611111111111111,0.08888888888888888,0.06555555555555555,0.04777777777777778,0.008888888888888889,0.005555555555555556,0.0033333333333333335,0.0,0.7683333333333333,2,0,0
6388,1398.0,2534.0,1,4,2,1,76,0.0,0.11395424836601306,0.07258169934640522,0.09751633986928104,0.05669934640522875,0.0011111111111111111,0.0005555555555555556,0.0,0.0,0.10777777777777778,0,0,0,0.0,0.221203953279425,0.2037735849056604,0.12345013477088948,0.10601976639712488,0.006289308176100629,0.006289308176100629,0.0,0.0,0.4277628032345014,0,1,1
6387,567.0,2643.0,0,7,2,0,136,0.0,0.13722222222222222,0.06222222222222222,0.11222222222222222,0.03944444444444444,0.006666666666666667,0.0,0.0,0.0,0.16166666666666665,1,0,0,0.0,0.19588863799085754,0.09090158065759762,0.19588863799085754,0.09090158065759762,0.0,0.0,0.0,0.0,0.0018450184501845018,0,0,0
6386,332.0,1573.0,0,3,2,1,92,0.0,0.31925563375438437,0.20729694413241329,0.22320098117879006,0.12783407074574174,0.0034559042662937575,0.002074688796680498,0.006218335205520276,0.0,0.6592524242910525,0,1,1,0.012331553521484871,0.30504703788456644,0.1500127129417747,0.29919908466819223,0.14562674802949402,0.0029239766081871343,0.0014619883040935672,0.0,0.0,0.11219171116196287,0,0,2
6384,1500.0,1432.0,0,6,0,2,900,0.0,0.25905982905982905,0.1255128205128205,0.24183760683760683,0.10995726495726496,0.009188034188034188,0.0005555555555555556,0.0,0.0,0.2904273504273504,1,0,1,0.0,0.7155797101449275,0.27463768115942033,0.7155797101449275,0.27463768115942033,0.0,0.0,0.0,0.0,0.0,0,0,1
6381,3100.0,324.0,0,0,0,2,900,0.0,0.20833333333333331,0.1088888888888889,0.1438888888888889,0.05277777777777778,0.009444444444444445,0.002777777777777778,0.0,0.0,0.5261111111111111,1,0,0,0.0,0.13277777777777777,0.07277777777777777,0.09000000000000001,0.035555555555555556,0.008888888888888889,0.005,0.0005555555555555556,0.0005555555555555556,0.5283333333333333,2,0,0
6380,628.0,2205.0,1,3,0,2,900,0.0,0.15089439284485723,0.07619539043687651,0.14650842793257654,0.0718094255245958,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.15266823161189358,0.0794209702660407,0.14754303599374022,0.07429577464788732,0.006236306729264476,0.0022222222222222222,0.0,0.0,0.15311424100156495,0,0,0
6379,1403.0,2413.0,1,6,0,2,900,0.002369668246445498,0.2103317535545024,0.1186071616640337,0.19810953133228015,0.10694049499736705,0.0011111111111111111,0.0,0.0,0.0,0.04544233807266982,1,0,1,0.0,0.3495289855072464,0.1882608695652174,0.34409420289855075,0.1855434782608696,0.002717391304347826,0.0,0.0,0.0,0.0625,1,0,1
6377,3455.0,334.0,1,5,1,1,178,0.0,0.18564945226917057,0.06576682316118936,0.17731611893583724,0.05798904538341158,0.009444444444444445,0.002777777777777778,0.0,0.0,0.13666666666666666,0,0,0,0.0,0.09105263157894737,0.06271929824561404,0.06786549707602339,0.04008771929824561,0.022543859649122807,0.0011111111111111111,0.0,0.0,0.39842105263157895,1,0,0
6375,350.0,4005.0,0,3,2,1,234,0.003875968992248062,0.2434108527131783,0.1618733850129199,0.17737726098191214,0.11304909560723514,0.01054263565891473,0.005555555555555556,0.0,0.0,0.32263565891472873,1,0,1,0.0,0.23776856967464705,0.1493247391037446,0.2183241252302026,0.13265807243707795,0.0,0.0,0.005555555555555556,0.0,0.0055248618784530384,0,1,1
6370,1836.0,1250.0,0,2,0,2,900,0.001366120218579235,0.20310564663023678,0.09183970856102004,0.20143897996357013,0.09072859744990894,0.0,0.0,0.0,0.0,0.03415300546448088,1,0,0,0.0,0.12166900420757362,0.03762909600918016,0.11079943899018233,0.026759530791788857,0.0009881422924901185,0.0009881422924901185,0.001976284584980237,0.0,0.07312252964426877,0,1,0
6363,1093.0,3635.0,1,5,0,2,900,0.029411764705882353,0.06218954248366013,0.04718954248366013,0.055522875816993465,0.04107843137254902,0.0,0.0,0.0,0.0,0.0011111111111111111,0,0,1,0.001141552511415525,0.2054794520547945,0.062733499377335,0.1997716894977169,0.058167289331672895,0.00684931506849315,0.001141552511415525,0.0,0.0,0.08904109589041095,0,0,1
6354,2034.0,342.0,1,7,2,1,200,0.0,0.07055555555555555,0.03277777777777778,0.06555555555555556,0.028333333333333335,0.0022222222222222222,0.0005555555555555556,0.0,0.0,0.09333333333333332,2,0,0,0.017078071182548796,0.7677956371986223,0.505166475315729,0.6716417910447761,0.4090126291618829,0.009615384615384616,0.0,0.0,0.0,1.1793915040183696,0,0,2
6353,3562.0,3643.0,0,5,2,1,538,0.0017421602787456446,0.10797135114208285,0.06358110723964383,0.10345141308555943,0.059061169183120404,0.0,0.0,0.0,0.0,0.03234610917537747,0,0,1,0.0,1.1662820512820513,0.7425641025641025,1.0322649572649574,0.6091025641025641,0.05683760683760684,0.02675213675213675,0.0,0.0,1.2656410256410255,1,0,1
6352,1644.0,2576.0,0,3,1,1,166,0.0,0.15124013108893192,0.08626917920452853,0.11291896320572026,0.05433487263518546,0.008427677640399225,0.004562043795620438,0.0009124087591240876,0.0,0.41514598540145986,0,1,0,0.00625,0.3326388888888889,0.1527777777777778,0.3326388888888889,0.1527777777777778,0.0125,0.0,0.0,0.0,0.0,0,0,1
